epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
629,26605.6,0.19255,0.3887,0.13738,0.77181,0,0.98627,0.98886,0.99034,0.86732,0.97776,0.98027,0.98233,0.76417,0.57662,2.02267,0.26872,1.2132,0,0.00037828,0.00037828,0.00037828
630,26647.5,0.18907,0.38415,0.13638,0.76983,0,0.98626,0.98886,0.99033,0.86734,0.97782,0.97999,0.98226,0.76449,0.57662,2.0221,0.26871,1.21315,0,0.00037729,0.00037729,0.00037729
631,26689.1,0.19468,0.39321,0.13844,0.77252,0,0.98628,0.98879,0.99032,0.86758,0.97811,0.98005,0.98237,0.7646,0.57662,2.02184,0.26841,1.21305,0,0.0003763,0.0003763,0.0003763
632,26731.5,0.19064,0.3882,0.13666,0.76958,0,0.98626,0.98881,0.99032,0.8674,0.97799,0.98,0.98234,0.76457,0.57665,2.02206,0.26848,1.2131,0,0.00037531,0.00037531,0.00037531
633,26773.5,0.19613,0.39761,0.13845,0.77278,0,0.98626,0.98882,0.99036,0.86726,0.97805,0.98009,0.98243,0.76467,0.57664,2.02209,0.2684,1.21311,0,0.00037432,0.00037432,0.00037432
634,26815,0.19424,0.39605,0.1376,0.77089,0,0.98627,0.9888,0.99033,0.86725,0.97803,0.9801,0.98242,0.76478,0.5767,2.02207,0.26847,1.21315,0,0.00037333,0.00037333,0.00037333
635,26856.9,0.19188,0.38663,0.13709,0.77053,0,0.98635,0.98886,0.99038,0.86729,0.97814,0.98016,0.98258,0.76481,0.57677,2.02217,0.26836,1.21324,0,0.00037234,0.00037234,0.00037234
636,26898.8,0.19398,0.38496,0.13849,0.77069,0,0.98628,0.98877,0.99033,0.86741,0.97798,0.98,0.98229,0.76467,0.57674,2.02201,0.26835,1.21323,0,0.00037135,0.00037135,0.00037135
637,26940.3,0.19401,0.39161,0.1375,0.77306,0,0.98639,0.98865,0.99035,0.86733,0.97788,0.9799,0.98222,0.76462,0.57671,2.0222,0.26829,1.21317,0,0.00037036,0.00037036,0.00037036
638,26982.3,0.1895,0.38615,0.136,0.76942,0,0.9864,0.98864,0.99035,0.86722,0.97786,0.97991,0.98217,0.76457,0.57672,2.02257,0.26813,1.21308,0,0.00036937,0.00036937,0.00036937
639,27024.1,0.18977,0.38854,0.13647,0.77182,0,0.9864,0.98864,0.99035,0.86738,0.97786,0.97991,0.98218,0.76475,0.57661,2.02209,0.26817,1.21321,0,0.00036838,0.00036838,0.00036838
640,27065.8,0.19153,0.38495,0.1366,0.77083,0,0.9864,0.98863,0.99036,0.86725,0.97772,0.97974,0.98216,0.76488,0.57654,2.02258,0.26804,1.21313,0,0.00036739,0.00036739,0.00036739
641,27107.7,0.19431,0.39397,0.13775,0.77174,0,0.98648,0.98871,0.9904,0.86737,0.97781,0.97982,0.98222,0.76471,0.57651,2.0226,0.26838,1.21307,0,0.0003664,0.0003664,0.0003664
642,27149.5,0.19529,0.39518,0.13854,0.77139,0,0.98649,0.98869,0.99039,0.86739,0.97774,0.97972,0.98212,0.76462,0.57653,2.02208,0.26842,1.21305,0,0.00036541,0.00036541,0.00036541
643,27191.1,0.19986,0.39931,0.14001,0.77337,0,0.98648,0.98869,0.99041,0.86748,0.97776,0.97971,0.98214,0.76471,0.57655,2.02235,0.26836,1.21323,0,0.00036442,0.00036442,0.00036442
644,27234.8,0.19592,0.38786,0.13849,0.77197,0,0.98664,0.98885,0.99046,0.86761,0.97769,0.97962,0.98206,0.76472,0.5765,2.02218,0.26833,1.21313,0,0.00036343,0.00036343,0.00036343
645,27277.1,0.20061,0.40255,0.13949,0.77504,0,0.98656,0.98876,0.99043,0.86749,0.97785,0.9794,0.98197,0.76475,0.5764,2.02185,0.26818,1.21302,0,0.00036244,0.00036244,0.00036244
646,27318.7,0.19205,0.38864,0.13781,0.77128,0,0.98664,0.98883,0.99046,0.86767,0.97787,0.97938,0.982,0.76474,0.57638,2.02149,0.26831,1.21297,0,0.00036145,0.00036145,0.00036145
647,27361.4,0.19239,0.3904,0.13716,0.76982,0,0.9866,0.98886,0.99047,0.86765,0.97788,0.97934,0.982,0.76473,0.5764,2.02114,0.26827,1.21292,0,0.00036046,0.00036046,0.00036046
648,27403,0.19953,0.39762,0.14001,0.77321,0,0.98659,0.98887,0.99047,0.86762,0.97796,0.97943,0.98207,0.76487,0.57636,2.02071,0.26822,1.21281,0,0.00035947,0.00035947,0.00035947
649,27445.5,0.19034,0.3901,0.1365,0.77024,0,0.98656,0.98889,0.99047,0.86762,0.97805,0.97948,0.98211,0.76489,0.57638,2.02066,0.26818,1.21279,0,0.00035848,0.00035848,0.00035848
650,27488.1,0.18747,0.3807,0.13488,0.77067,0,0.98655,0.98891,0.99047,0.86774,0.97806,0.97946,0.98208,0.76502,0.57629,2.0205,0.26822,1.21269,0,0.00035749,0.00035749,0.00035749
651,27530.6,0.19072,0.38064,0.13645,0.77038,0,0.98654,0.98891,0.99047,0.86768,0.97806,0.97945,0.98202,0.76506,0.57621,2.02034,0.26831,1.21263,0,0.0003565,0.0003565,0.0003565
652,27572.4,0.18668,0.38154,0.13465,0.76999,0,0.98696,0.98844,0.99048,0.86769,0.97793,0.97924,0.98184,0.76504,0.57619,2.02014,0.26823,1.21258,0,0.00035551,0.00035551,0.00035551
653,27614.4,0.18788,0.38213,0.13521,0.77029,0,0.98697,0.98842,0.99048,0.86774,0.97802,0.97931,0.9819,0.76497,0.57617,2.01973,0.26808,1.21247,0,0.00035452,0.00035452,0.00035452
654,27657.5,0.18717,0.38646,0.13528,0.76894,0,0.98696,0.98842,0.99049,0.86766,0.97819,0.97947,0.98209,0.76498,0.57617,2.02056,0.26812,1.21241,0,0.00035353,0.00035353,0.00035353
655,27699.5,0.18764,0.3859,0.13578,0.7697,0,0.98697,0.9884,0.99048,0.86759,0.97835,0.97963,0.9822,0.76485,0.57605,2.02034,0.26794,1.21239,0,0.00035254,0.00035254,0.00035254
656,27742.3,0.18632,0.38139,0.13469,0.76979,0,0.98704,0.98831,0.99051,0.8678,0.97844,0.97956,0.98221,0.76506,0.57611,2.0208,0.26776,1.21245,0,0.00035155,0.00035155,0.00035155
657,27784.6,0.1931,0.39247,0.13708,0.77317,0,0.98698,0.98837,0.9905,0.86765,0.97837,0.97961,0.98222,0.76496,0.5761,2.01989,0.26778,1.21243,0,0.00035056,0.00035056,0.00035056
658,27826.6,0.18678,0.37871,0.13494,0.76848,0,0.98702,0.98835,0.99051,0.86767,0.97842,0.97958,0.98219,0.76475,0.57612,2.02064,0.26771,1.21242,0,0.00034957,0.00034957,0.00034957
659,27870.7,0.18922,0.38939,0.13555,0.77058,0,0.98705,0.98833,0.99049,0.86768,0.97835,0.97949,0.98208,0.76485,0.57623,2.0207,0.26775,1.21255,0,0.00034858,0.00034858,0.00034858
660,27912.4,0.19263,0.38891,0.13652,0.77109,0,0.98707,0.98832,0.99049,0.8678,0.97828,0.9794,0.98203,0.76486,0.57624,2.02034,0.26773,1.21249,0,0.00034759,0.00034759,0.00034759
661,27954.6,0.18735,0.38033,0.13473,0.77047,0,0.98709,0.98829,0.99048,0.86784,0.97845,0.97953,0.98213,0.76485,0.57615,2.01992,0.26767,1.21242,0,0.0003466,0.0003466,0.0003466
662,27996.3,0.18559,0.38013,0.13402,0.76948,0,0.9871,0.98828,0.99049,0.86778,0.97847,0.9795,0.98225,0.76478,0.57615,2.02002,0.26771,1.21249,0,0.00034561,0.00034561,0.00034561
663,28040.4,0.18526,0.37711,0.13438,0.76982,0,0.98711,0.98826,0.99051,0.86773,0.97837,0.97942,0.98217,0.76482,0.57614,2.02054,0.26747,1.21255,0,0.00034462,0.00034462,0.00034462
664,28082.5,0.1902,0.38956,0.13584,0.77151,0,0.98712,0.98826,0.99052,0.86769,0.97829,0.97935,0.98198,0.76469,0.5762,2.02068,0.26751,1.21262,0,0.00034363,0.00034363,0.00034363
665,28124.1,0.18393,0.3744,0.13378,0.77064,0,0.98716,0.98805,0.99052,0.8677,0.97832,0.97916,0.98195,0.76463,0.57619,2.02086,0.26737,1.2126,0,0.00034264,0.00034264,0.00034264
666,28165.8,0.18757,0.38098,0.13465,0.77107,0,0.98717,0.98805,0.9905,0.86771,0.97821,0.97909,0.98186,0.76461,0.57621,2.0207,0.26731,1.21251,0,0.00034165,0.00034165,0.00034165
667,28207.7,0.18319,0.37447,0.13342,0.76759,0,0.98716,0.98807,0.99053,0.86766,0.97821,0.97909,0.98189,0.7645,0.5762,2.02027,0.26736,1.21264,0,0.00034066,0.00034066,0.00034066
668,28249.3,0.18518,0.37958,0.13382,0.76886,0,0.98716,0.98806,0.99052,0.86762,0.9782,0.9791,0.98188,0.76438,0.5762,2.01978,0.26727,1.21254,0,0.00033967,0.00033967,0.00033967
669,28291.3,0.18252,0.37266,0.13354,0.76759,0,0.98716,0.98805,0.99053,0.86775,0.97821,0.97909,0.98191,0.76444,0.57628,2.02008,0.26741,1.21269,0,0.00033868,0.00033868,0.00033868
670,28333.1,0.18739,0.38808,0.13529,0.77067,0,0.98707,0.98796,0.99048,0.8676,0.97819,0.97909,0.98188,0.76459,0.57631,2.01989,0.26741,1.21267,0,0.00033769,0.00033769,0.00033769
671,28374.6,0.18878,0.38244,0.13643,0.77079,0,0.98707,0.98796,0.9905,0.86769,0.97819,0.97909,0.9819,0.76462,0.57633,2.02033,0.26739,1.2127,0,0.0003367,0.0003367,0.0003367
672,28416.5,0.18865,0.38219,0.13521,0.77266,0,0.98707,0.98796,0.9905,0.86766,0.97819,0.97908,0.98187,0.76461,0.57626,2.02073,0.26711,1.21269,0,0.00033571,0.00033571,0.00033571
673,28458.2,0.18426,0.37621,0.13401,0.7698,0,0.98707,0.98796,0.99048,0.8675,0.9781,0.97901,0.98182,0.7645,0.57629,2.02095,0.26735,1.21265,0,0.00033472,0.00033472,0.00033472
674,28499.8,0.18675,0.37694,0.13464,0.7687,0,0.98707,0.98796,0.99047,0.86751,0.97818,0.97909,0.9819,0.76474,0.57637,2.02132,0.26742,1.21269,0,0.00033373,0.00033373,0.00033373
675,28541.9,0.18316,0.3731,0.1341,0.76787,0,0.98706,0.98796,0.99048,0.86753,0.97819,0.97909,0.98191,0.76472,0.57642,2.02174,0.2672,1.21269,0,0.00033274,0.00033274,0.00033274
676,28583.4,0.18453,0.37791,0.13412,0.76977,0,0.98713,0.98807,0.99052,0.86752,0.97828,0.97917,0.98205,0.76467,0.57644,2.02188,0.26709,1.21273,0,0.00033175,0.00033175,0.00033175
677,28625.1,0.18232,0.37465,0.13347,0.76867,0,0.98712,0.98807,0.99052,0.86735,0.97826,0.97918,0.98204,0.76468,0.57662,2.02228,0.26729,1.21282,0,0.00033076,0.00033076,0.00033076
